gender;SeniorCitizen;Partner;Dependents;tenure;customerID;Churn
Male;0;No;Yes;62;0847-HGRML;No
Male;0;No;No;70;0848-SOMKO;No
Female;0;Yes;No;16;0848-ZGQIJ;No
Female;0;No;No;15;0851-DFJKB;No
Female;0;No;No;45;0853-NWIFK;No
Male;0;Yes;No;72;0853-TWRVK;No
Female;0;Yes;Yes;13;0854-UYHZD;No
Male;0;No;No;6;0856-NAOES;No
Male;0;Yes;Yes;18;0859-YGKFW;No
Female;0;Yes;Yes;68;0862-PRCBS;No
Female;0;Yes;Yes;64;0864-FVJNJ;No
Female;0;No;No;34;0866-QLSIR;Yes
Male;0;No;No;5;0867-LDTTC;No
Female;0;Yes;No;20;0867-MKZVY;Yes
Male;0;Yes;No;64;0868-VJRDR;No
Female;1;Yes;No;26;0869-PAPRP;No
Female;0;No;No;5;0870-VEMYL;Yes
Female;0;No;No;2;0871-OPBXW;No
Male;0;Yes;No;13;0871-URUWO;Yes
Male;0;Yes;No;59;0872-CASZJ;No
Male;0;No;No;17;0872-JCPIB;No
Female;0;No;No;9;0872-NXJYS;Yes
Female;1;No;No;10;0875-CABNR;Yes
Female;0;No;No;5;0876-WDUUZ;Yes
Female;0;No;No;54;0877-SDMBN;Yes
Male;0;No;No;56;0880-FVFWF;No
Male;0;Yes;Yes;4;0880-TKATG;Yes
Female;0;No;No;2;0883-EIBTI;Yes
Male;0;No;No;62;0885-HMGPY;No
Female;1;Yes;No;27;0886-QGENL;Yes
Male;0;No;No;1;0887-HJGAR;Yes
Female;0;Yes;No;53;0887-WBJVH;No
Male;0;Yes;No;54;0895-DQHEW;Yes
Male;0;No;No;23;0895-LMRSF;No
Male;0;Yes;Yes;6;0895-LNKRC;No
Male;0;No;Yes;8;0895-UADGO;No
Female;0;Yes;No;11;0897-FEGMU;Yes
Male;0;Yes;No;61;0898-XCGTF;No
Male;0;Yes;No;34;0899-LIIBW;No
Male;0;No;No;56;0899-WZRSD;No
Male;0;No;No;38;0902-RFHOF;No
Male;0;Yes;Yes;69;0902-XKXPN;No
Male;0;Yes;No;72;0906-QVPMS;No
Female;1;Yes;No;70;0907-HQNTS;No
Female;0;No;Yes;7;0909-SDHNU;No
Male;0;Yes;No;61;0909-SELIE;No
Male;0;Yes;Yes;55;0913-XWSCN;No
Male;0;Yes;No;61;0916-KNFAJ;No
Female;1;Yes;Yes;14;0916-QOFDP;No
Male;1;Yes;No;72;0917-EZOLA;Yes
Male;0;No;No;22;0921-OHLVP;No
Female;0;No;No;3;0923-PNFUB;Yes
Female;1;Yes;No;60;0924-BJCRC;No
Female;0;No;No;3;0925-VYDLG;Yes
Male;0;No;Yes;1;0927-CNGRH;No
Male;0;No;No;7;0927-LCSMG;Yes
Male;1;Yes;No;4;0928-JMXNP;No
Female;0;No;No;13;0928-XUTSN;No
Male;0;No;No;3;0929-HYQEW;No
Female;1;No;No;63;0929-PECLO;No
Female;0;No;No;36;0930-EHUZA;No
Female;0;No;No;54;0931-MHTEM;No
Female;0;No;No;47;0932-YIXYU;No
Female;0;Yes;No;41;0936-NQLJU;No
Female;0;No;Yes;13;0939-EREMR;No
Female;0;No;No;35;0939-YAPAF;Yes
Male;0;No;No;10;0940-OUQEC;Yes
Female;0;Yes;Yes;30;0942-KOWSM;No
Male;0;Yes;Yes;44;0943-ZQPXH;No
Female;0;Yes;Yes;47;0945-TSONX;No
Male;1;Yes;No;58;0946-CLJTI;Yes
Male;0;No;No;52;0946-FKYTX;No
Female;0;No;No;7;0947-IDHRQ;Yes
Male;1;Yes;No;20;0947-MUGVO;Yes
Male;0;No;No;13;0952-KMEEH;Yes
Male;0;Yes;Yes;12;0953-LGOVU;No
Female;0;No;No;54;0956-ACVZC;No
Female;0;No;No;13;0956-SYCWG;No
Female;0;No;No;7;0958-YHXGP;No
Male;0;No;No;42;0959-WHOKV;No
Male;0;Yes;Yes;65;0960-HUWBM;No
Male;0;No;Yes;49;0961-ZWLVI;No
Female;0;Yes;Yes;62;0962-CQPWQ;No
Male;0;No;No;32;0963-ZBDRN;Yes
Female;0;Yes;Yes;11;0967-BMLBD;No
Female;0;No;No;1;0968-GSIKN;Yes
Male;0;Yes;Yes;37;0969-RGKCU;No
Male;0;No;No;1;0970-ETWGE;Yes
Female;0;No;No;1;0970-QXPXW;No
Female;0;Yes;No;69;0971-QIFJK;No
Female;0;Yes;Yes;72;0973-KYVNF;No
Female;0;Yes;No;26;0975-UYDTX;No
Female;0;No;No;3;0975-VOOVL;No
Male;0;Yes;No;62;0979-MOZQI;No
Male;0;Yes;Yes;69;0979-PHULV;Yes
Male;0;Yes;Yes;26;0980-FEXWF;No
Female;0;Yes;Yes;40;0980-PVMRC;No
Female;0;Yes;No;33;0983-TATYJ;No
Female;0;Yes;Yes;72;0988-AADSA;No
Female;0;No;No;3;0988-JRWWP;No
Male;0;No;No;18;0991-BRRFB;Yes
Female;1;Yes;No;68;0993-OSGPT;No
Female;0;No;Yes;19;0997-YTLNY;No
Male;1;No;Yes;7;0999-QXNSA;No
Male;0;No;No;1;1000-AJSLD;Yes
Male;1;No;Yes;56;1004-NOZNR;No
Female;0;No;No;7;1009-IRMNA;Yes
Male;0;No;No;5;1010-DIAUQ;Yes
Female;1;Yes;No;66;1013-QCWAM;No
Male;0;No;Yes;7;1015-JPFYW;No
Male;0;No;No;1;1015-OWJKI;No
Male;1;No;No;8;1016-DJTSV;No
Female;0;Yes;Yes;62;1017-FBQMM;No
Female;0;Yes;No;56;1020-JPQOW;No
Female;0;No;No;41;1022-RKXDR;No
Male;0;No;No;57;1023-BQXZE;No
Female;0;Yes;No;1;1024-GUALD;Yes
Female;0;No;No;38;1024-KPRBB;No
Male;0;Yes;No;11;1024-VRZHF;Yes
Female;0;No;No;26;1025-FALIX;No
Female;0;Yes;Yes;72;1027-LKKQQ;No
Male;1;Yes;No;30;1028-FFNJK;No
Male;0;No;No;1;1029-QFBEN;Yes
Female;0;No;No;1;1031-IIDEO;Yes
Female;0;Yes;Yes;68;1032-MAELW;No
Female;1;Yes;No;63;1035-IPQPU;No
Male;0;Yes;Yes;60;1036-GUDCL;No
Male;0;Yes;Yes;19;1038-RQOST;No
Female;0;Yes;Yes;12;1038-ZAGBI;Yes
Female;0;No;No;41;1041-RXHRA;Yes
Female;0;No;Yes;25;1042-HFUCW;No
Female;0;No;No;71;1043-UXOVO;No
Male;0;Yes;No;56;1043-YCUTE;Yes
Female;0;Yes;Yes;8;1045-LTCYT;No
Male;0;No;No;20;1047-NNCBF;No
Male;0;No;No;43;1047-RNXZV;No
Female;0;Yes;No;17;1049-FYSYG;No
Female;0;Yes;Yes;44;1051-EQPZR;No
Female;0;No;No;2;1051-GEJLJ;No
Female;0;Yes;Yes;71;1052-QJIBV;No
Female;0;Yes;Yes;72;1053-MXTTK;No
Female;0;No;No;18;1057-FOGLZ;No
Female;1;Yes;No;67;1060-ENTOF;No
Female;0;Yes;Yes;56;1061-PNTHC;No
Male;0;Yes;Yes;1;1062-LHZOD;Yes
Male;0;Yes;Yes;69;1063-DHQJF;No
Male;0;Yes;Yes;1;1064-FBXNK;No
Male;0;No;No;1;1066-JKSGK;Yes
Male;0;Yes;Yes;25;1069-QJOEE;No
Female;1;No;No;1;1069-XAIEM;Yes
Male;0;Yes;No;55;1073-XXCZD;No
Female;0;Yes;Yes;53;1074-AMIOH;No
Female;0;Yes;No;59;1074-WVEVG;No
Male;1;Yes;No;16;1075-BGWOH;Yes
Female;0;No;Yes;7;1077-HUUJM;No
Female;1;Yes;No;3;1078-TDCRN;No
Male;1;Yes;No;64;1080-BWSYE;No
Female;0;Yes;Yes;51;1084-MNSMJ;No
Male;0;No;Yes;1;1084-UQCHV;Yes
Female;0;Yes;Yes;69;1085-LDWAM;No
Female;0;Yes;Yes;1;1086-LXKFY;Yes
Male;0;Yes;No;38;1087-GRUYI;No
Female;0;No;No;3;1087-UDSIH;Yes
Male;0;Yes;Yes;56;1088-AUUZZ;No
Male;0;Yes;No;63;1088-CNNKB;No
Male;1;No;Yes;11;1089-HDMKP;No
Female;0;Yes;Yes;24;1089-XZWHH;No
Male;0;Yes;Yes;72;1090-ESELR;No
Female;0;Yes;Yes;69;1090-PYKCI;No
Female;0;Yes;Yes;56;1091-SOZGA;No
Male;0;No;No;17;1092-GANHU;Yes
Female;0;Yes;Yes;18;1092-WPIVQ;No
Male;0;No;No;11;1093-YSWCA;No
Female;0;Yes;Yes;45;1094-BKOSX;No
Female;1;No;No;47;1095-JUDTC;Yes
Female;0;Yes;No;61;1095-WGNGG;No
Female;0;Yes;Yes;66;1096-ADRUX;No
Female;0;No;No;42;1097-FSPVW;No
Female;0;Yes;Yes;55;1098-KFQEC;No
Female;0;No;No;1;1098-TDVUQ;No
Female;0;Yes;No;68;1099-BTKWT;No
Female;0;Yes;Yes;1;1099-GODLO;No
Male;0;Yes;No;17;1100-DDVRV;No
Female;0;Yes;No;15;1101-SSWAG;No
Male;0;Yes;Yes;28;1104-FEJAM;No
Male;1;Yes;No;28;1104-TNLZA;No
Male;0;Yes;Yes;40;1106-HRLKZ;No
Female;0;No;No;63;1110-KYLGQ;No
Female;1;No;No;15;1112-CUNAO;Yes
Female;0;Yes;No;14;1113-IUJYX;Yes
Male;0;No;Yes;54;1114-CENIM;Yes
Male;0;No;No;39;1116-DXXDF;No
Female;0;Yes;Yes;48;1116-FRYVH;No
Female;0;No;No;16;1120-BMWUB;Yes
Female;0;No;Yes;44;1121-QSIVB;No
Male;0;Yes;Yes;1;1122-JWTJW;Yes
Male;0;Yes;No;69;1122-YJBCS;No
Female;1;No;No;49;1125-SNVCK;No
Female;0;No;No;24;1131-ALZWV;No
Male;1;Yes;No;71;1131-QQZEB;No
Male;0;Yes;Yes;61;1131-SUEKT;No
Female;0;No;No;18;1133-KXCGE;No
Male;0;Yes;No;27;1134-YWTYF;No
Female;0;Yes;Yes;64;1135-HIORI;No
Female;0;No;No;1;1135-LMECX;No
Female;0;Yes;Yes;50;1136-XGEQU;No
Female;0;Yes;No;30;1137-DGOWI;No
Male;0;No;No;57;1139-WUOAH;No
Female;0;No;No;17;1140-UKVZG;No
Female;0;No;No;51;1142-IHLOO;No
Male;0;No;No;2;1142-WACZW;Yes
Female;0;No;No;2;1143-NMNQJ;Yes
Female;0;Yes;Yes;60;1150-FTQGN;No
Female;0;Yes;Yes;67;1150-WFARN;Yes
Male;0;No;No;33;1153-GNOLC;No
Male;0;No;No;38;1154-HYWWO;No
Female;0;No;No;1;1156-ZFYDO;No
Male;0;No;No;1;1157-BQCUW;Yes
Female;0;Yes;Yes;16;1159-WFSGR;No
Male;1;Yes;No;72;1162-ECVII;No
Male;0;Yes;Yes;41;1163-ONYEY;No
Female;0;Yes;Yes;65;1163-VIPRI;No
Female;0;Yes;Yes;72;1166-PQLGG;No
Female;1;Yes;No;67;1167-OYZJF;No
Male;0;No;No;49;1169-SAOCL;No
Male;0;Yes;No;19;1169-WCVAK;No
Female;0;Yes;No;69;1170-SASML;No
Male;0;Yes;No;47;1171-TYKUR;No
Male;0;Yes;Yes;53;1172-VIYBP;No
Female;0;Yes;No;27;1173-NOEYG;No
Female;0;No;No;11;1173-XZPYF;No
Female;0;Yes;Yes;28;1174-FGIFN;No
Male;0;Yes;Yes;53;1177-XZBJL;No
Female;0;No;No;19;1178-PZGAB;No
Male;0;No;No;3;1179-INLAT;No
Female;0;Yes;No;23;1183-CANVH;No
Male;0;Yes;No;10;1184-PJVDB;Yes
Male;0;Yes;Yes;63;1187-WILMM;No
Female;0;No;No;38;1193-RTSLK;Yes
Male;0;Yes;No;61;1194-BHJYC;No
Female;0;Yes;No;27;1194-HVAIF;No
Male;0;No;No;1;1194-SPVSP;No
Male;0;No;No;13;1195-OIYEJ;Yes
Male;0;No;No;7;1196-AMORA;Yes
Female;1;No;No;4;1197-BVMVG;No
Female;1;No;No;8;1200-TUZHR;No
Female;0;Yes;No;12;1202-KKGFU;No
Female;0;No;No;7;1205-WNWPJ;Yes
Female;0;Yes;No;56;1206-EHBDD;No
Female;0;Yes;Yes;52;1207-BLKSA;No
Male;0;Yes;Yes;23;1208-DNHLN;Yes
Male;0;Yes;Yes;20;1208-NBVFH;No
Male;0;Yes;Yes;68;1209-VFFOC;No
Male;0;No;No;3;1212-GLHMD;No
Female;0;No;No;6;1213-NGCUN;Yes
Male;0;Yes;No;50;1215-EXRMO;No
Male;0;No;No;60;1215-FIGMP;No
Female;0;No;No;4;1215-VFYVK;No
Male;0;No;No;45;1216-BGTSP;No
Male;0;Yes;Yes;25;1216-JWVUX;No
Male;1;Yes;No;43;1217-VASWC;No
Female;0;Yes;Yes;12;1218-VKFPE;Yes
Female;0;No;No;9;1219-NNDDO;No
Female;0;No;No;62;1221-GHZEP;No
Male;0;Yes;Yes;40;1222-KJNZD;No
Male;0;No;Yes;6;1222-LRYKO;No
Male;0;Yes;Yes;20;1223-UNPKS;No
Male;1;No;No;16;1226-IENZN;No
Female;0;Yes;Yes;8;1226-JZNKR;No
Female;0;No;No;2;1226-UDFZR;Yes
Female;0;Yes;No;72;1227-UDMZR;No
Male;0;Yes;Yes;50;1228-FZFRV;Yes
Male;0;No;No;21;1228-ZLNBX;No
Female;0;Yes;No;64;1229-RCALF;No
Male;0;No;No;3;1230-QAJDW;No
Male;0;No;No;58;1231-YNDEK;No
Male;1;No;No;14;1236-WFCDV;Yes
Female;0;No;No;18;1237-WIYYZ;No
Female;0;No;No;67;1240-HCBOH;No
Male;0;No;No;1;1240-KNSEZ;Yes
Male;0;Yes;No;61;1241-EZFMJ;No
Male;0;No;No;52;1241-FPMOF;No
Female;0;Yes;No;14;1245-HARPS;No
Female;0;Yes;Yes;43;1247-QBVSH;No
Male;0;Yes;Yes;52;1248-DYXUB;No
Male;0;No;No;2;1251-KRREG;Yes
Female;1;No;No;4;1251-STYSZ;No
Female;1;No;No;31;1254-IZEYF;Yes
Male;0;Yes;Yes;5;1257-SXUXQ;No
Female;1;No;No;27;1258-YMZNM;No
Male;0;No;No;4;1260-TTRXI;Yes
Male;1;No;No;23;1261-FWTTE;No
Female;0;Yes;No;9;1262-OPMFY;Yes
Male;0;No;No;55;1264-BYWMS;Yes
Female;0;Yes;No;49;1264-FUHCX;No
Female;0;Yes;No;71;1265-BCFEO;No
Male;0;Yes;No;59;1265-HVPZB;No
Female;1;Yes;No;68;1265-XTECC;Yes
Female;0;Yes;No;64;1265-ZFOSD;No
Female;0;Yes;Yes;72;1266-NZYUI;No
Female;1;Yes;No;16;1268-ASBGA;Yes
Male;0;Yes;Yes;44;1269-FOYWN;No
Female;0;Yes;Yes;30;1270-XKUCC;No
Male;1;No;No;12;1271-SJBGZ;Yes
Male;0;No;No;39;1271-UODNO;No
Male;0;Yes;Yes;15;1272-ILHFG;No
Female;1;No;No;4;1273-MTETI;Yes
Male;1;No;No;70;1282-IHQAC;No
Male;0;No;No;1;1285-OKIPP;Yes
Male;0;Yes;No;72;1291-CUOCY;No
Female;0;Yes;Yes;72;1293-BSEUN;No
Female;0;No;No;35;1293-HHSHJ;No
Male;1;Yes;Yes;68;1297-VQDRP;No
Male;0;Yes;Yes;71;1298-PHBTI;No
Female;0;Yes;Yes;70;1299-AURJA;No
Male;0;Yes;Yes;29;1301-LOPVR;No
Male;0;No;No;66;1302-TPUBN;No
Male;1;No;No;20;1302-UHBDD;No
Female;0;Yes;Yes;55;1303-SRDOK;No
Male;0;Yes;No;9;1304-BCCFO;No
Female;1;No;No;2;1304-NECVQ;Yes
Female;0;Yes;No;72;1304-SEGFY;No
Female;0;No;Yes;49;1306-RPWXZ;No
Male;0;No;No;24;1307-ATKGB;No
Male;1;No;No;42;1307-TVUFB;No
Male;0;Yes;No;21;1309-BXVOQ;Yes
Male;1;Yes;Yes;52;1309-XGFSN;No
Female;0;No;No;18;1310-QRITU;No
Male;0;Yes;No;12;1319-YLZJG;No
Male;0;Yes;Yes;72;1320-GVNHT;No
Female;0;No;No;3;1320-HTRDR;Yes
Male;1;No;No;52;1320-REHCS;No
Male;0;No;No;46;1322-AGOQM;Yes
Female;0;Yes;No;53;1323-OOEPC;Yes
Female;1;No;No;15;1324-NLTJE;Yes
Male;0;Yes;No;70;1325-USMEC;No
Female;0;Yes;No;18;1328-EUZHC;No
Female;0;No;No;7;1329-VHWNP;No
Female;0;Yes;Yes;54;1333-PBMXB;No
Male;0;No;No;1;1334-FJSVR;Yes
Female;0;Yes;No;68;1334-PDUKM;No
Female;0;Yes;No;72;1335-HQMKX;No
Male;0;Yes;Yes;55;1335-MXCSE;No
Male;0;No;No;9;1335-NTIUC;No
Female;0;No;No;4;1336-EZFZY;No
Male;0;Yes;Yes;18;1337-BOZWO;No
Male;0;Yes;Yes;41;1338-CECEE;No
Male;0;No;No;10;1342-JPNKI;Yes
Male;0;Yes;No;63;1343-EHPYB;Yes
Male;0;No;Yes;6;1345-GKDZZ;No
Male;0;No;No;14;1345-ZUKID;No
Male;0;Yes;No;61;1346-PJWTK;No
Female;0;No;No;13;1346-UFHAX;No
Male;0;Yes;No;64;1347-KTTTA;No
Male;0;No;No;1;1349-WXNGG;Yes
Female;0;Yes;Yes;72;1352-HNSAW;No
Male;0;Yes;Yes;27;1352-VHKAJ;No
Male;0;Yes;No;22;1353-GHZOS;No
Male;0;No;No;11;1353-LJWEM;No
Male;0;Yes;Yes;4;1354-YZFNB;No
Female;0;Yes;Yes;7;1355-KUSBG;No
Male;0;No;No;6;1356-MKYSK;No
Male;0;Yes;No;50;1357-BIJKI;No
Male;0;Yes;Yes;11;1357-MVDOZ;No
Female;1;Yes;No;54;1360-JYXKQ;No
Male;0;Yes;Yes;23;1360-RCYRT;No
Female;0;Yes;No;67;1360-XFJMR;No
Male;1;Yes;No;1;1363-TXLSL;Yes
Female;0;No;No;46;1370-GGAWX;No
Female;0;No;No;48;1371-OJCEK;No
Male;1;Yes;No;40;1371-WEPDS;No
Female;0;Yes;Yes;11;1373-ORVIZ;Yes
Female;1;No;No;4;1374-DMZUI;Yes
Female;0;No;No;30;1376-HHBDV;No
Male;0;No;Yes;15;1379-FRVEB;No
Female;0;No;No;7;1383-EZRWL;Yes
Male;0;No;No;16;1384-RCUXW;No
Female;0;No;No;9;1385-TQOZW;No
Male;0;No;No;7;1386-ZIKUV;No
Male;1;No;No;3;1389-CXMLU;Yes
Female;0;Yes;Yes;20;1389-WNUIB;No
Male;0;No;No;11;1391-UBDAR;No
Female;0;No;No;1;1393-IMKZG;No
Female;1;Yes;No;44;1394-SUIUH;No
Male;0;Yes;Yes;43;1395-OFUWC;No
Male;0;No;No;24;1395-WSWXR;No
Female;0;Yes;Yes;21;1396-QWFBJ;Yes
Male;0;No;No;7;1397-XKKWR;No
Female;0;Yes;Yes;57;1399-OUPJN;No
Male;0;No;No;11;1399-UBQIU;No
Male;1;Yes;No;3;1400-MMYXY;Yes
Male;0;Yes;No;57;1400-WIVLL;No
Male;0;Yes;Yes;23;1401-FTHFQ;No
Female;0;Yes;Yes;18;1402-PTHGN;No
Male;0;Yes;Yes;70;1403-GYAFU;No
Female;0;Yes;Yes;33;1403-LKLIK;No
Male;0;No;Yes;1;1406-PUQVY;No
Female;0;Yes;Yes;3;1407-DIGZV;No
Male;1;Yes;No;54;1409-PHXTF;No
Male;0;Yes;Yes;7;1410-RSCMR;No
Male;0;Yes;No;70;1414-YADCW;No
Female;1;No;No;1;1415-YFWLT;Yes
Male;1;Yes;No;30;1421-HCERK;No
Male;0;Yes;No;32;1422-DGUBX;No
Female;0;Yes;Yes;1;1423-BMPBQ;No
Female;0;Yes;No;56;1427-VERSM;No
Male;0;No;No;11;1428-GTBJJ;Yes
Male;0;No;No;52;1428-IEDPR;No
Female;0;No;No;12;1429-UYJSV;No
Male;0;No;No;29;1430-SFQSA;No
Male;0;Yes;Yes;33;1431-AIDJQ;No
Female;0;Yes;Yes;22;1431-CYWMH;No
Female;0;No;No;29;1432-FPAXX;Yes
Female;0;Yes;No;10;1436-ZMJAN;No
Female;0;Yes;No;26;1439-LCGVL;No
Female;0;No;No;13;1442-BQPVU;No
Male;0;Yes;Yes;66;1442-OKRJE;No
Male;0;Yes;No;70;1444-VVSGW;Yes
Male;0;Yes;No;1;1447-GIQMR;Yes
Female;0;No;No;57;1447-PJGGA;Yes
Female;0;Yes;Yes;58;1448-CYWKC;No
Male;0;Yes;Yes;1;1448-PWKYE;Yes
Male;0;No;No;3;1449-XQEMT;Yes
Female;0;No;No;10;1450-GALXR;Yes
Female;0;No;No;56;1450-SKCVI;Yes
Male;0;No;Yes;22;1452-KIOVK;No
Male;0;Yes;Yes;72;1452-UZOSF;No
Male;0;No;No;1;1452-VOQCH;No
Female;0;Yes;Yes;39;1452-XRSJV;No
Female;0;No;Yes;1;1453-RZFON;No
Male;0;No;No;1;1455-ESIQH;Yes
Male;0;Yes;No;52;1455-HFBXA;No
Male;0;Yes;No;10;1455-UGQVH;Yes
Male;0;No;No;4;1456-TWCGB;No
Male;0;Yes;Yes;70;1459-QNFQT;No
Male;0;Yes;No;60;1460-UZPRJ;No
Male;1;Yes;No;8;1465-LNTLJ;No
Female;0;Yes;Yes;10;1465-VINDH;Yes
Female;0;Yes;Yes;3;1465-WCZVT;No
Male;1;Yes;Yes;64;1468-DEFNC;No
Female;0;Yes;No;66;1469-LBJQJ;No
Male;0;Yes;Yes;49;1470-PSXNM;No
Female;0;No;No;1;1471-GIQKQ;No
Male;0;No;Yes;36;1472-TNCWL;No
Female;0;Yes;No;58;1474-JUWSM;No
Male;0;No;No;7;1475-VWVDO;No
Female;0;No;No;1;1478-VPOAD;No
Male;1;Yes;No;72;1480-BKXGA;No
Male;1;Yes;No;35;1480-IVEVR;No
Male;0;No;No;28;1481-ZUWZA;Yes
Male;0;No;No;30;1482-OXZSY;No
Male;0;Yes;Yes;52;1485-YDHMM;No
Female;0;Yes;Yes;72;1488-PBLJN;No
Male;0;Yes;Yes;31;1488-SYSFC;No
Male;0;Yes;Yes;70;1492-KGETH;No
Male;0;Yes;Yes;53;1492-QGCLU;No
Male;0;No;No;1;1493-AMTIE;Yes
Female;0;Yes;Yes;10;1494-EJZDW;No
Female;1;No;No;1;1496-GGSUK;Yes
Female;0;Yes;No;29;1498-DQNRX;No
Male;0;Yes;Yes;59;1498-NHTLT;No
Male;0;No;No;2;1501-SGHBW;Yes
Female;0;No;No;58;1502-XFCVR;Yes
Male;0;Yes;Yes;45;1506-YJTYT;No
Male;0;No;No;12;1508-DFXCU;No
Female;0;No;No;12;1513-XNPPH;Yes
Male;0;Yes;No;33;1518-OMDIK;No
Female;0;No;No;9;1518-VOWAV;Yes
Male;0;Yes;Yes;7;1522-VVDMG;Yes
Male;0;Yes;Yes;66;1525-LNLOJ;No
Male;0;Yes;Yes;52;1527-SXDPN;Yes
Female;0;Yes;No;49;1530-ZTDOZ;No
Female;0;Yes;Yes;61;1534-OULXE;No
Female;0;No;No;24;1535-VTJOQ;No
Female;0;No;No;1;1536-HBSWP;No
Male;0;Yes;Yes;17;1536-YHDOE;No
Female;0;No;No;12;1539-LNKHM;No
Male;0;No;No;1;1541-ETJZO;Yes
Male;1;Yes;No;61;1543-LLLFT;No
Male;0;No;No;27;1544-JJMYL;No
Female;0;Yes;Yes;48;1545-ACTAS;No
Male;0;Yes;No;71;1545-JFUML;No
Female;0;Yes;Yes;4;1548-ARAGG;No
Male;0;Yes;No;61;1548-FEHVL;No
Female;0;No;No;31;1550-EENBN;No
Female;0;Yes;No;32;1550-LOAHA;Yes
Female;0;No;No;30;1552-AAGRX;No
Female;0;Yes;Yes;55;1552-CZCLL;No
Female;0;Yes;No;42;1552-TKMXS;No
Female;0;Yes;Yes;70;1555-DJEQW;Yes
Female;0;Yes;Yes;71;1555-HAPSU;No
Female;0;No;No;43;1557-EMYVT;No
Male;0;No;No;19;1559-DTODC;No
Male;0;Yes;Yes;19;1561-BWHIN;No
Female;0;No;No;12;1563-IWQEX;No
Male;0;No;No;4;1564-HJUVY;No
Female;1;No;No;13;1564-NTYXF;Yes
Female;0;No;Yes;4;1565-RHDJD;Yes
Male;0;No;No;8;1567-DSCIC;Yes
Male;1;Yes;No;70;1568-BEKZM;No
Male;0;Yes;Yes;68;1568-LJSZU;No
Male;0;Yes;No;5;1569-TTNYJ;Yes
Male;0;No;No;12;1571-SAVHK;Yes
Male;0;Yes;Yes;57;1573-LGXBA;No
Female;0;Yes;Yes;51;1574-DYCWE;No
Female;0;No;No;4;1575-KRZZE;No
Male;1;Yes;No;70;1576-PFZIW;No
Female;0;Yes;No;30;1577-HKTFG;Yes
Male;0;No;No;7;1579-KLYDT;Yes
Male;1;No;No;19;1580-BMCMR;No
Male;0;No;No;1;1582-RAFML;Yes
Male;0;No;No;12;1583-IHQZE;Yes
Male;0;No;No;17;1585-MQSSU;Yes
Male;1;Yes;Yes;66;1587-FKLZB;Yes
Male;0;No;No;3;1589-AGTLK;Yes
Male;1;Yes;No;51;1591-MQJTP;No
Male;0;No;No;51;1591-NFNLQ;Yes
Female;0;Yes;No;71;1591-XWLGB;No
Male;0;No;No;35;1596-BBVTG;Yes
Female;0;No;No;11;1596-OQSPS;No
Female;0;No;No;2;1597-FZREH;Yes
Female;1;No;No;26;1597-LHYNC;Yes
Male;0;Yes;Yes;60;1599-EAHXY;No
Male;0;Yes;Yes;62;1599-MMYRQ;No
Female;0;No;No;12;1600-DILPE;No
Female;0;No;No;4;1602-IJQQE;Yes
Male;1;No;No;45;1608-GMEWB;No
Female;0;No;No;1;1612-EOHDH;Yes
Female;0;No;No;8;1614-JBEBI;No
Female;0;No;No;2;1618-CFHME;Yes
Female;0;Yes;No;68;1619-YWUBB;No
Female;0;Yes;No;36;1621-YNCJH;No
Female;0;No;No;1;1622-HSHSF;No
Female;0;Yes;No;42;1623-NLDOT;Yes
Male;1;No;No;5;1624-NALOJ;Yes
Female;0;No;No;10;1624-WOIWJ;Yes
Female;0;Yes;Yes;68;1625-JAIIY;Yes
Male;1;Yes;No;20;1626-ERCMM;Yes
Female;0;No;No;29;1627-AFWVJ;No
Male;0;No;No;1;1628-BIZYP;No
Female;0;No;No;14;1629-DQQVB;No
Female;0;No;No;5;1635-FJFCC;No
Female;0;No;Yes;19;1635-HDGFT;No
Male;1;Yes;No;71;1635-NZATJ;No
Male;1;No;No;4;1636-NTNCO;No
Female;0;No;No;1;1640-PLFMP;No
Male;0;No;Yes;6;1641-BYBTK;No
Female;1;Yes;Yes;32;1641-RQDAY;No
Female;0;Yes;No;68;1642-HMARX;No
Female;0;Yes;Yes;33;1644-IRKSF;Yes
Female;0;No;No;63;1656-DRSMG;No
Male;0;Yes;No;53;1657-DYMBM;No
Male;1;No;No;18;1658-BYGOY;Yes
Female;1;No;No;6;1658-TJVOA;No
Female;1;Yes;Yes;59;1658-XUHBX;No
Male;0;No;No;1;1660-HSOOQ;Yes
Male;0;No;No;48;1661-CZBAU;No
Male;0;No;No;1;1663-MHLHE;No
Female;0;No;No;37;1666-JXLKU;No
Male;0;No;No;27;1666-JZPZT;No
Female;0;Yes;Yes;14;1670-SVOWZ;Yes
Male;0;No;No;72;1676-MQAOA;No
Female;0;No;No;3;1678-FYZOW;Yes
Female;0;Yes;Yes;70;1679-JRFBR;No
Male;0;Yes;No;12;1680-VDCWW;No
Male;0;No;No;23;1682-VCOIO;No
Female;0;Yes;Yes;23;1684-FLBGS;No
Female;0;No;No;40;1685-BQULA;No
Male;0;No;No;11;1685-VAYJF;No
Male;0;No;No;42;1686-STUHN;No
Male;0;Yes;Yes;34;1689-MRZQR;Yes
Female;0;No;Yes;12;1689-YQBYY;No
Female;0;Yes;No;71;1696-HXOWK;No
Male;0;Yes;Yes;39;1696-MZVAU;No
Female;0;Yes;Yes;58;1697-BCSHV;No
Female;0;Yes;Yes;61;1697-LYYYX;No
