PhoneService;MultipleLines;customerID;Churn
Yes;No;4324-BZCKL;No
Yes;Yes;4325-NFSKC;Yes
Yes;No;4328-VUFWD;No
Yes;No;4329-YPDDQ;No
Yes;No;4332-MUOEZ;No
No;No phone service;4334-HOWRP;No
Yes;Yes;4335-BSMJS;No
Yes;No;4335-UPJSI;No
Yes;No;4338-EYCER;No
Yes;No;4342-HENTK;Yes
Yes;No;4342-HFXWS;No
Yes;No;4343-EJVQB;No
Yes;Yes;4349-GFQHK;Yes
Yes;Yes;4350-ZTLPI;No
Yes;No;4351-QLCSU;Yes
Yes;No;4353-HYOJD;No
Yes;No;4355-CVPVS;No
Yes;Yes;4355-HBJHH;Yes
Yes;No;4359-INNWN;No
Yes;Yes;4360-PNRQB;No
No;No phone service;4360-QRAVE;No
Yes;Yes;4361-BKAXE;Yes
Yes;No;4361-FEBGN;No
Yes;No;4361-JEIVL;Yes
Yes;No;4365-MSDYN;No
Yes;No;4366-CTOUZ;No
No;No phone service;4367-NHWMM;No
Yes;No;4369-HTUIF;Yes
Yes;No;4369-NYSCF;No
Yes;Yes;4373-MAVJG;Yes
Yes;No;4373-VVHQL;No
Yes;Yes;4374-YMUSQ;No
Yes;Yes;4376-KFVRS;No
Yes;No;4377-VDHYI;No
Yes;No;4378-BZYFP;No
Yes;No;4378-MYPGO;No
Yes;Yes;4381-MHQDC;No
Yes;No;4385-GZQXV;Yes
Yes;No;4385-ZKVNW;No
Yes;Yes;4389-UEFCZ;No
Yes;No;4390-KYULV;Yes
Yes;No;4391-LNRXK;No
Yes;Yes;4391-RESHN;Yes
Yes;Yes;4393-GEADV;No
Yes;No;4393-OBCRR;No
Yes;No;4393-RYCRE;No
Yes;No;4395-PZMSN;No
Yes;No;4396-KLSEH;No
Yes;No;4397-FRLTA;No
Yes;Yes;4398-HSCJH;Yes
Yes;No;4402-FTBXC;No
Yes;Yes;4403-BWPAY;No
Yes;No;4404-HIBDJ;Yes
Yes;Yes;4412-YLTKF;Yes
Yes;Yes;4415-IJZTP;Yes
Yes;No;4415-WNGVR;No
Yes;No;4418-LZMSV;No
Yes;Yes;4419-UJMUS;No
Yes;Yes;4422-QVIJA;No
Yes;Yes;4423-JWZJN;No
Yes;Yes;4423-YLHDV;Yes
Yes;Yes;4424-TKOPW;Yes
Yes;No;4425-OWHWB;No
Yes;No;4429-WYGFR;No
No;No phone service;4430-UZIPO;Yes
Yes;Yes;4430-YHXGG;No
Yes;No;4431-EDMIQ;No
Yes;No;4432-ADRLB;Yes
Yes;Yes;4433-JCGCG;Yes
Yes;No;4439-JMPMT;Yes
No;No phone service;4439-YRNVD;No
Yes;No;4441-NIHPT;Yes
Yes;Yes;4443-EMBNA;No
Yes;Yes;4445-KWOKW;No
Yes;Yes;4445-ZJNMU;No
Yes;Yes;4446-BZKHU;Yes
Yes;No;4450-DLLMH;No
Yes;Yes;4450-MDZFX;No
No;No phone service;4450-YOOHP;No
Yes;No;4451-RWASJ;No
Yes;No;4452-QIIEB;No
Yes;No;4452-ROHMO;No
Yes;Yes;4455-BFSPD;No
Yes;No;4456-RHSNB;No
Yes;Yes;4458-KVRBJ;No
No;No phone service;4459-BBGHE;No
Yes;Yes;4462-CYWMH;No
Yes;No;4464-JCOLN;Yes
Yes;No;4465-VDKIQ;No
Yes;No;4468-KAZHE;No
Yes;No;4468-YDOVK;No
Yes;Yes;4471-KXAUH;Yes
Yes;Yes;4472-VESGY;No
Yes;No;4475-NVTLU;No
Yes;Yes;4476-OSWTN;No
Yes;Yes;4480-MBMLB;No
Yes;No;4480-QQRHC;No
Yes;No;4482-EWFMI;No
Yes;No;4482-FTFFX;No
Yes;No;4484-CGXFK;Yes
Yes;Yes;4484-GLZOU;Yes
Yes;No;4486-EFAEB;No
Yes;No;4487-ZYJZK;No
Yes;Yes;4488-KQFDT;No
Yes;No;4488-PSYCG;Yes
Yes;Yes;4489-SNOJF;Yes
Yes;Yes;4495-LHSSK;No
Yes;Yes;4500-HKANN;No
Yes;No;4501-EQDRN;Yes
Yes;Yes;4501-UYKBC;No
No;No phone service;4501-VCPFK;No
Yes;No;4503-BDXBD;Yes
Yes;Yes;4504-YOULA;No
Yes;No;4505-EXZHB;Yes
Yes;No;4508-OEBEY;No
Yes;No;4510-HIMLV;Yes
Yes;No;4510-PYUSH;Yes
Yes;No;4512-ZUIYL;Yes
Yes;Yes;4513-CXYIX;No
Yes;Yes;4514-GFCFI;Yes
Yes;No;4518-FZBSX;No
Yes;Yes;4521-WFJAI;No
Yes;Yes;4521-YEEHE;No
Yes;No;4522-AKYLR;No
Yes;Yes;4522-XRWWI;No
Yes;Yes;4523-WXCEF;Yes
No;No phone service;4524-QCSSM;No
Yes;No;4525-VZCZG;No
Yes;Yes;4526-EXKKN;No
Yes;Yes;4526-RMTLL;No
Yes;No;4526-ZJJTM;No
Yes;No;4529-CKBCL;Yes
Yes;No;4530-NDRKU;No
Yes;Yes;4531-AUZNK;No
Yes;Yes;4534-WGCIR;No
Yes;No;4536-PLEQY;No
Yes;No;4537-CIBHB;No
Yes;No;4537-DKTAL;No
Yes;Yes;4538-WNTMJ;No
Yes;No;4541-RMRLG;Yes
Yes;No;4544-RXFMG;No
Yes;Yes;4546-FOKWR;No
Yes;No;4547-FZJWE;No
Yes;Yes;4547-KQRTM;Yes
Yes;Yes;4547-LYTDD;Yes
Yes;Yes;4548-SDBKE;Yes
Yes;No;4549-ZDQYY;No
Yes;No;4550-EVXNY;Yes
Yes;Yes;4550-VBOFE;Yes
Yes;Yes;4553-DVPZG;No
Yes;Yes;4554-YGZIH;Yes
Yes;No;4558-CGYCZ;No
Yes;No;4558-FANTW;Yes
Yes;Yes;4559-UWIHT;No
Yes;Yes;4560-WQAQW;No
Yes;No;4565-EVZMJ;No
Yes;Yes;4565-NLZBV;No
Yes;Yes;4566-GOLUK;Yes
Yes;Yes;4566-NECEV;No
Yes;No;4566-QVRRW;Yes
Yes;Yes;4567-AKPIA;No
Yes;No;4568-KNYWR;No
Yes;No;4568-TTZRT;No
Yes;No;4570-QHXHL;No
Yes;No;4572-DVCGN;Yes
Yes;No;4573-JKNAE;No
Yes;No;4576-CSAJH;Yes
Yes;No;4578-PHJYZ;No
Yes;No;4580-TMHJU;Yes
No;No phone service;4581-LNWUM;No
Yes;Yes;4581-SSPWD;Yes
Yes;No;4583-PARNH;No
Yes;Yes;4584-LBNMK;No
Yes;No;4585-HETAI;Yes
Yes;No;4587-NUKOX;Yes
Yes;Yes;4587-VVTOX;Yes
Yes;No;4588-YBNIB;Yes
Yes;Yes;4589-IUAJB;No
No;No phone service;4592-IWTJI;Yes
Yes;Yes;4597-ELFTS;Yes
Yes;Yes;4597-NUCQV;Yes
Yes;No;4598-XLKNJ;Yes
No;No phone service;4598-ZADCK;No
Yes;No;4603-JANFB;Yes
Yes;No;4607-CHPCA;Yes
Yes;No;4608-LCIMN;No
Yes;No;4609-KNNWG;No
No;No phone service;4611-ANLQC;No
Yes;No;4612-SSVHJ;No
Yes;Yes;4612-THJBS;Yes
Yes;No;4614-NUVZD;Yes
Yes;No;4615-PIVVU;No
Yes;No;4616-EWBNJ;No
Yes;Yes;4616-ULAOA;No
Yes;No;4619-EVPHY;No
Yes;No;4622-YNKIJ;No
Yes;No;4623-ZKHLY;No
No;No phone service;4625-EWPTF;Yes
Yes;No;4625-LAMOB;No
Yes;Yes;4625-XMOYM;No
Yes;Yes;4626-GYCZP;Yes
Yes;Yes;4626-OZDTJ;No
Yes;Yes;4627-MIHJH;No
No;No phone service;4628-CTTLA;Yes
Yes;No;4628-WQCQQ;Yes
Yes;No;4629-NRXKX;Yes
Yes;No;4631-OACRM;Yes
Yes;No;4632-PAOYU;No
Yes;No;4632-XJMEX;No
Yes;No;4633-MKHYU;No
Yes;No;4634-JLRJT;No
Yes;No;4635-EJYPD;No
Yes;Yes;4636-JGAAI;No
Yes;No;4636-OLWOE;No
Yes;Yes;4636-QRJKY;Yes
Yes;No;4636-TVXVG;No
Yes;No;4640-UHDOS;Yes
Yes;No;4641-FROLU;No
Yes;No;4644-OBGFZ;No
Yes;Yes;4644-PIZRT;No
Yes;No;4646-QZXTF;No
Yes;No;4647-MUZON;No
Yes;No;4647-XXZAM;No
Yes;Yes;4648-YPBTM;No
Yes;Yes;4652-NNHNY;Yes
Yes;Yes;4652-ODEVH;No
Yes;No;4654-DLAMQ;No
No;No phone service;4654-GGUII;No
Yes;Yes;4654-ULTTN;No
Yes;Yes;4656-CAURT;No
Yes;Yes;4657-FWVFY;No
Yes;No;4658-HCOHW;Yes
Yes;Yes;4659-NZRUF;Yes
Yes;No;4660-IRIBM;No
Yes;No;4661-NJEUX;No
Yes;Yes;4662-EKDPQ;Yes
No;No phone service;4664-NJCMS;No
Yes;No;4667-OHGKG;Yes
Yes;No;4667-QONEA;No
Yes;Yes;4670-TABXH;No
Yes;No;4671-LXRDQ;Yes
Yes;Yes;4671-VJLCL;No
Yes;Yes;4672-FOTSD;No
Yes;No;4673-KKSLS;No
Yes;Yes;4674-HGNUA;No
Yes;Yes;4676-MQUEA;No
No;No phone service;4676-WLUHT;No
Yes;No;4678-DVQEO;Yes
Yes;Yes;4680-KUTAJ;No
Yes;No;4682-BLBUC;No
Yes;Yes;4683-WYDOU;No
Yes;Yes;4685-ERGHK;No
Yes;No;4685-TFLLS;No
Yes;Yes;4686-GEFRM;No
Yes;Yes;4686-UXDML;No
Yes;No;4690-LLKUA;Yes
Yes;Yes;4690-PKDQG;No
Yes;No;4692-NNQRU;No
Yes;No;4693-VWVBO;No
Yes;No;4694-PHWFW;No
Yes;No;4695-VADHF;Yes
Yes;Yes;4695-WJZUE;Yes
Yes;No;4697-LUPSU;No
Yes;No;4698-KVLLG;No
Yes;Yes;4700-UBQMV;No
No;No phone service;4701-AHWMW;Yes
Yes;Yes;4701-LKOZD;No
Yes;No;4701-MLJPN;Yes
No;No phone service;4702-HDRKD;No
Yes;No;4702-IOQDC;Yes
Yes;No;4703-MQYKT;No
Yes;No;4704-ERYFC;Yes
Yes;Yes;4706-AXVKM;Yes
Yes;No;4706-DGAHW;No
Yes;Yes;4707-MAXGU;No
Yes;Yes;4707-YNOQA;No
Yes;No;4709-LKHYG;No
Yes;Yes;4710-FDUIZ;Yes
Yes;Yes;4710-NKCAW;No
No;No phone service;4712-AUQZO;No
Yes;No;4712-UYOOI;No
Yes;No;4713-LZDRV;Yes
Yes;Yes;4713-ZBURT;No
Yes;Yes;4716-HHKQH;No
Yes;No;4716-MRVEN;No
Yes;Yes;4717-GHADL;No
No;No phone service;4718-DHSMV;No
Yes;Yes;4718-WXBGI;No
Yes;No;4719-UMSIY;No
Yes;Yes;4720-VSTSI;Yes
Yes;Yes;4723-BEGSG;No
Yes;Yes;4724-WXVWF;No
Yes;Yes;4726-DLWQN;No
Yes;No;4727-MCYZG;No
No;No phone service;4729-XKASR;Yes
No;No phone service;4730-AWNAU;No
Yes;No;4732-RRJZC;No
Yes;Yes;4735-ASGMA;Yes
Yes;No;4735-BJKOU;No
Yes;Yes;4737-AQCPU;No
Yes;Yes;4737-HOBAX;No
Yes;No;4741-WWJQZ;No
Yes;Yes;4742-DRORA;No
Yes;No;4742-TXUEX;No
Yes;No;4745-LSPLO;Yes
Yes;No;4747-LCAQL;No
Yes;Yes;4749-OJKQU;No
Yes;Yes;4749-VFKVB;Yes
Yes;No;4750-UKWJK;No
Yes;Yes;4750-ZRXIU;Yes
Yes;No;4751-ERMAN;No
Yes;Yes;4753-PADAS;No
Yes;Yes;4759-PXTAN;No
Yes;No;4759-TRPLW;Yes
Yes;Yes;4760-THGOT;No
Yes;No;4760-XOHVN;Yes
Yes;No;4763-PGDPO;Yes
Yes;No;4765-OXPPD;Yes
Yes;No;4767-HZZHQ;No
Yes;No;4770-QAZXN;No
Yes;No;4770-UEZOX;No
Yes;No;4774-HHGGS;No
No;No phone service;4776-XSKYQ;No
Yes;No;4778-IZARL;No
Yes;Yes;4779-ZGICK;No
Yes;No;4781-ZXYGU;No
Yes;Yes;4782-OSFXZ;No
Yes;Yes;4785-FCIFB;No
Yes;No;4785-NKHCX;No
No;No phone service;4785-QRJHC;Yes
Yes;No;4786-UKSNZ;Yes
Yes;Yes;4789-KWMXN;Yes
Yes;Yes;4791-QRGMF;Yes
Yes;Yes;4795-KTRTH;Yes
Yes;No;4795-UXVCJ;No
Yes;No;4795-WRNVT;No
Yes;No;4797-AXPXK;Yes
Yes;No;4797-MIWUM;No
Yes;Yes;4800-CZMPC;Yes
Yes;No;4800-VHZKI;Yes
No;No phone service;4801-JZAZL;No
Yes;No;4801-KFYKL;No
Yes;Yes;4803-AXVYP;Yes
Yes;No;4803-LBYPN;No
Yes;No;4804-NCPET;No
Yes;Yes;4806-DXQCE;No
Yes;No;4806-HIPDW;Yes
Yes;No;4806-KEXQR;Yes
Yes;No;4807-IZYOZ;No
Yes;No;4808-YNLEU;No
Yes;Yes;4811-JBUVU;No
Yes;Yes;4813-HQMGZ;No
No;No phone service;4815-GBTCD;No
Yes;No;4815-TUMEQ;No
Yes;Yes;4815-YOSUK;No
Yes;No;4816-JBHOV;Yes
Yes;Yes;4816-LXZYW;Yes
Yes;No;4816-OKWNX;No
Yes;No;4817-KEQSP;No
Yes;Yes;4817-QRJSX;Yes
Yes;Yes;4817-VYYWS;Yes
Yes;Yes;4818-DRBQT;Yes
Yes;Yes;4818-QIUFN;Yes
No;No phone service;4819-HJPIW;No
Yes;Yes;4821-SJHJV;No
Yes;No;4821-WQOYN;No
Yes;Yes;4822-LPTYJ;No
Yes;Yes;4822-NGOCH;Yes
Yes;Yes;4822-RVYBB;Yes
Yes;Yes;4822-YCXMX;Yes
Yes;No;4824-GUCBY;No
Yes;No;4825-FUREZ;No
No;No phone service;4825-XJGDM;No
Yes;No;4826-DXMUP;No
Yes;No;4826-TZEVA;No
Yes;Yes;4826-XTSOH;Yes
Yes;Yes;4827-DPADN;No
Yes;Yes;4827-LTQRJ;No
Yes;No;4827-USJHP;No
Yes;Yes;4828-FAZPK;No
Yes;Yes;4829-AUOAX;Yes
Yes;Yes;4829-ZLJTK;No
Yes;Yes;4830-FAXFM;No
Yes;No;4831-EOBFE;Yes
Yes;Yes;4832-VRBMR;No
Yes;Yes;4833-QTJNO;No
Yes;No;4835-YSJMR;No
Yes;Yes;4836-WNFNO;No
No;No phone service;4837-PZTIC;No
Yes;Yes;4837-QUSFT;No
Yes;Yes;4840-ORQXB;No
Yes;No;4844-JJWUY;Yes
Yes;Yes;4846-WHAFZ;Yes
Yes;No;4847-QNOKA;Yes
Yes;No;4847-TAJYI;No
Yes;Yes;4849-PYRLQ;No
Yes;No;4851-BQDNX;No
Yes;Yes;4853-OITSN;No
Yes;Yes;4853-RULSV;Yes
Yes;No;4854-CIDCF;No
Yes;No;4854-SSLTN;No
Yes;No;4855-SNKMY;Yes
No;No phone service;4859-ZSRDZ;No
Yes;No;4860-IJUDE;No
Yes;No;4860-YZGZM;No
Yes;Yes;4868-AADLV;No
Yes;No;4869-EPIUS;No
Yes;No;4871-JTKJF;Yes
No;No phone service;4872-JCVCA;No
Yes;Yes;4872-VXRIL;No
Yes;No;4873-ILOLJ;Yes
Yes;No;4877-EVATK;Yes
Yes;Yes;4877-TSOFF;No
Yes;No;4878-BUNFV;No
Yes;No;4879-GZLFH;No
Yes;No;4881-GQJTW;No
No;No phone service;4881-JVQOD;No
Yes;Yes;4883-KCPZJ;No
Yes;No;4883-QICIH;Yes
Yes;No;4884-LEVMQ;No
Yes;Yes;4884-TVUQF;No
Yes;No;4884-ZTHVF;No
Yes;Yes;4890-VMUAV;No
No;No phone service;4891-NLUBA;No
Yes;No;4892-VLANZ;Yes
Yes;No;4893-GYUJU;No
Yes;No;4895-TMWIR;Yes
Yes;Yes;4896-CPRPF;No
Yes;No;4897-QSUYC;Yes
Yes;Yes;4900-MSOMT;No
Yes;Yes;4902-OHLSK;Yes
Yes;Yes;4903-CNOZC;No
Yes;No;4903-UYAVB;Yes
No;No phone service;4905-JEFDW;Yes
Yes;Yes;4906-ZHGPK;No
Yes;No;4908-XAXAY;No
Yes;Yes;4909-JOUPP;No
Yes;Yes;4910-AQFFX;Yes
Yes;Yes;4910-GMJOT;Yes
Yes;Yes;4911-BANWH;Yes
Yes;Yes;4912-PIGUY;No
Yes;Yes;4913-EHYUI;Yes
Yes;Yes;4915-BFSXL;No
Yes;Yes;4918-FYJNT;No
Yes;No;4918-QLLIW;Yes
Yes;Yes;4919-IKATY;Yes
Yes;No;4919-MOAVT;Yes
Yes;No;4922-CVPDX;No
Yes;No;4923-ADWXJ;No
Yes;Yes;4925-LMHOK;Yes
Yes;No;4926-UMJZD;No
Yes;Yes;4927-WWOOZ;No
Yes;No;4929-BSTRX;Yes
Yes;Yes;4929-ROART;No
Yes;No;4929-XIHVW;No
Yes;No;4931-TRZWN;No
Yes;No;4933-BSAIP;No
Yes;No;4933-IKULF;No
Yes;No;4936-YPJNK;No
Yes;Yes;4937-QPZPO;No
Yes;Yes;4939-KYYPY;No
No;No phone service;4940-KHCWD;No
Yes;Yes;4942-VZZOM;No
Yes;No;4945-RVMTE;No
Yes;No;4946-EDSEW;Yes
Yes;Yes;4947-DSMXK;No
Yes;Yes;4948-WBBKL;No
No;No phone service;4950-BDEUX;No
Yes;Yes;4950-HKQTE;No
Yes;Yes;4951-UKAAQ;Yes
Yes;Yes;4952-YSOGZ;Yes
Yes;No;4955-VCWBI;No
Yes;No;4957-SREEC;No
Yes;No;4957-TIALW;No
Yes;No;4957-TREIR;No
Yes;No;4958-GZWIY;Yes
Yes;Yes;4958-XCBDQ;Yes
Yes;No;4959-JOSRX;Yes
Yes;No;4962-CHQPW;No
No;No phone service;4967-WPNCF;No
Yes;Yes;4971-PUYQO;Yes
Yes;No;4973-MGTON;No
Yes;No;4973-RLZVI;No
No;No phone service;4976-LNFVV;No
Yes;Yes;4979-HPRFL;No
Yes;No;4980-URKXC;No
Yes;Yes;4981-FLTMF;No
Yes;No;4983-CCWMC;No
Yes;Yes;4983-CLMLV;No
Yes;No;4986-MXSFP;No
No;No phone service;4987-GQWPO;No
Yes;Yes;4988-IQIGL;Yes
Yes;Yes;4989-LIXVT;No
Yes;No;4990-ALDGW;No
Yes;Yes;4992-LTJNE;No
Yes;Yes;4993-JCRGJ;No
Yes;No;4994-OBRSZ;No
Yes;Yes;4998-IKFSE;No
No;No phone service;4999-IEZLT;No
Yes;Yes;5002-GCQFH;No
Yes;No;5003-OKNNK;No
Yes;Yes;5003-XZWWO;No
Yes;No;5006-MXVRN;No
No;No phone service;5010-IPEAQ;No
Yes;No;5012-YSPJJ;No
Yes;Yes;5013-SBUIH;Yes
Yes;No;5014-GSOUQ;No
Yes;No;5014-WUQMG;No
No;No phone service;5016-ETTFF;Yes
Yes;Yes;5016-IBERQ;No
Yes;No;5016-LIPDW;No
Yes;Yes;5018-GWURO;No
Yes;Yes;5018-HEKFO;No
Yes;No;5018-LXQQG;No
Yes;Yes;5019-GQVCR;No
Yes;Yes;5020-ZSTTY;Yes
Yes;No;5022-JNQEQ;No
Yes;Yes;5022-KVDQT;No
Yes;No;5025-GOOKI;No
Yes;No;5027-QPKTE;Yes
Yes;No;5027-XWQHA;Yes
Yes;Yes;5027-YOCXN;No
Yes;No;5028-GZLDO;Yes
Yes;No;5028-HTLJB;Yes
Yes;No;5032-MIYKT;No
Yes;Yes;5032-USPKF;No
Yes;No;5035-BVCXS;No
Yes;Yes;5035-PGZXH;No
Yes;Yes;5038-ETMLM;No
Yes;No;5039-LZRQT;No
Yes;No;5043-TRZWM;No
Yes;No;5044-LRQAQ;No
Yes;Yes;5044-XDPYX;No
No;No phone service;5046-NUHWD;No
Yes;No;5047-LHVLY;Yes
Yes;No;5049-GLYVG;Yes
Yes;No;5049-MUBWG;No
Yes;Yes;5052-PNLOS;Yes
Yes;No;5054-IEXZT;Yes
Yes;Yes;5055-BRMNE;No
Yes;Yes;5055-MGMGF;No
Yes;No;5056-FIMPT;No
No;No phone service;5057-LCOUI;Yes
Yes;No;5057-RKGLH;No
Yes;Yes;5060-TQUQN;No
Yes;No;5061-PBXFW;No
Yes;No;5062-CJJKH;No
Yes;No;5063-IUOKK;No
Yes;No;5066-GFJMM;No
Yes;No;5067-DGXLL;No
Yes;No;5067-WJEUN;No
Yes;Yes;5067-XJQFU;No
Yes;No;5071-FBJFS;No
Yes;Yes;5073-RZGBK;No
No;No phone service;5073-WXOYN;Yes
Yes;Yes;5074-FBGHB;No
Yes;Yes;5075-JSDKI;No
Yes;Yes;5076-YVXCM;No
Yes;No;5077-DXTCG;Yes
Yes;No;5081-NWSUP;No
Yes;No;5084-OOVCJ;No
No;No phone service;5087-SUURX;Yes
Yes;No;5088-QZLRL;No
Yes;Yes;5089-IFSDP;Yes
Yes;No;5090-EMGTC;No
Yes;No;5091-HFAZW;No
Yes;No;5092-STPKP;No
Yes;No;5093-FEGLU;No
Yes;Yes;5095-AESKG;Yes
Yes;No;5095-ETBRJ;No
Yes;Yes;5099-BAILX;Yes
Yes;No;5103-MHMHY;Yes
Yes;No;5108-ADXWO;Yes
No;No phone service;5110-CHOPY;No
No;No phone service;5115-GZDEL;No
Yes;Yes;5115-SQAAU;No
Yes;Yes;5117-IFGPS;No
Yes;Yes;5117-ZSMHQ;No
Yes;Yes;5118-MUEYH;No
Yes;Yes;5119-KEPFY;No
Yes;No;5119-NZPTV;No
Yes;Yes;5120-ZBLAI;No
Yes;No;5122-CYFXA;No
Yes;No;5124-EOGYE;No
No;No phone service;5125-CNDSP;No
No;No phone service;5126-RCXYW;No
Yes;Yes;5127-BZENZ;No
Yes;Yes;5129-HHMZC;No
Yes;No;5129-JLPIS;No
Yes;Yes;5130-IEKQT;Yes
Yes;No;5130-YPIRV;No
Yes;No;5131-PONJI;No
Yes;No;5133-POWUA;No
No;No phone service;5133-VRSAB;No
Yes;No;5134-IKDAY;Yes
Yes;Yes;5135-GRQJV;No
Yes;No;5135-RDDQL;No
Yes;Yes;5136-GFPMB;No
Yes;Yes;5136-KCKGI;Yes
Yes;Yes;5136-RGMZO;No
Yes;Yes;5138-WVKYJ;Yes
Yes;Yes;5140-FOMCQ;No
Yes;No;5141-ZUVBH;No
No;No phone service;5143-EGQFK;Yes
Yes;No;5143-WMWOG;Yes
Yes;No;5144-PQCDZ;No
Yes;Yes;5144-TVGLP;No
Yes;No;5146-CBVOE;No
Yes;No;5146-YYFRZ;No
Yes;No;5148-HKFIR;No
Yes;No;5148-ORICT;No
Yes;No;5149-CUZUJ;No
Yes;Yes;5149-QYTTU;No
Yes;No;5149-TGWDZ;No
Yes;Yes;5150-ITWWB;No
Yes;Yes;5150-LJNSR;No
Yes;Yes;5151-HQRDG;No
Yes;Yes;5153-LXKDT;No
Yes;Yes;5153-RTHKF;No
No;No phone service;5154-VEKBL;Yes
Yes;Yes;5155-AZQPB;No
No;No phone service;5156-UMKOW;No
Yes;No;5158-RIVOP;No
Yes;No;5159-YFPKQ;Yes
Yes;No;5160-UXJED;No
Yes;No;5161-UBZXI;No
Yes;Yes;5161-XEUVX;No
No;No phone service;5167-GBFRE;Yes
Yes;Yes;5167-ZFFMM;Yes
Yes;Yes;5168-MQQCA;No
Yes;No;5168-MSWXT;No
No;No phone service;5170-PTRKA;No
Yes;No;5171-EPLKN;No
Yes;Yes;5172-MIGPM;No
Yes;Yes;5172-RKOCB;No
Yes;No;5173-WXOQV;No
Yes;No;5173-ZXXXL;No
Yes;Yes;5174-ITUMV;No
Yes;No;5174-RNGBH;Yes
Yes;No;5175-AOBHI;Yes
Yes;Yes;5175-WLYXL;No
Yes;No;5176-LDKUH;No
Yes;No;5176-LMJXE;No
Yes;Yes;5176-OLSKT;No
Yes;No;5177-RVZNU;No
Yes;Yes;5178-LMXOP;Yes
No;No phone service;5180-UCIIQ;Yes
Yes;No;5181-OABFK;No
Yes;Yes;5183-KLYEM;No
Yes;No;5183-SNMJQ;No
Yes;No;5186-EJEGL;No
Yes;No;5186-PEIZU;No
Yes;No;5186-SAMNZ;Yes
Yes;Yes;5188-HGMLP;No
Yes;Yes;5192-EBGOV;Yes
Yes;Yes;5193-QLVZB;No
Yes;No;5195-KPUNQ;No
Yes;No;5196-SGOAK;Yes
Yes;No;5196-WPYOW;No
Yes;Yes;5197-LQXXH;No
Yes;Yes;5197-PYEPU;No
Yes;Yes;5197-YPYBZ;No
Yes;No;5198-EFNBM;No
Yes;No;5198-HQAEN;No
No;No phone service;5199-FPUSP;No
Yes;Yes;5201-CBWYG;No
Yes;No;5201-FRKKS;No
Yes;No;5201-USSQZ;No
No;No phone service;5202-IVJNU;Yes
Yes;No;5203-XEHAX;No
Yes;No;5204-HMGYF;No
No;No phone service;5204-QZXPU;Yes
Yes;No;5206-HPJKM;No
Yes;No;5206-XZZQI;No
Yes;No;5207-PLSTK;No
Yes;No;5208-FVQKB;No
Yes;No;5208-HFSBT;Yes
Yes;No;5213-TWWJU;No
Yes;No;5214-CHIWJ;No
Yes;Yes;5214-NLTIT;No
No;No phone service;5215-LNLDJ;No
Yes;Yes;5216-WASFJ;No
Yes;Yes;5219-YIPTK;Yes
Yes;Yes;5220-AGAAX;No
Yes;No;5222-IMUKT;No
Yes;No;5222-JCXZT;No
Yes;No;5223-UZAVK;No
Yes;No;5226-NOZFC;No
No;No phone service;5227-JSCFE;No
Yes;No;5228-EXCET;Yes
Yes;No;5229-DTFYB;No
Yes;Yes;5229-PRWKT;Yes
Yes;No;5231-FIQPA;No
Yes;No;5232-NXPAY;No
Yes;Yes;5233-AOZUF;No
No;No phone service;5233-GEEAX;Yes
Yes;Yes;5236-PERKL;Yes
Yes;No;5236-XMZJY;No
Yes;Yes;5240-CAOYT;No
Yes;Yes;5240-IJOQT;Yes
Yes;No;5242-UOWHD;No
Yes;Yes;5243-SAOTC;No
Yes;Yes;5244-IRFIH;Yes
No;No phone service;5245-VDBUR;No
Yes;Yes;5248-KWLAR;No
Yes;Yes;5248-RPYWW;No
Yes;Yes;5248-YGIJN;No
Yes;Yes;5249-QYHEX;No
No;No phone service;5256-SKJGO;No
Yes;No;5260-UMPWX;No
No;No phone service;5261-QSHQM;Yes
Yes;No;5266-PFRQK;No
Yes;Yes;5268-DSMNQ;No
Yes;No;5269-NRGDP;No
Yes;No;5271-DBYSJ;No
Yes;Yes;5271-YNWVR;Yes
Yes;Yes;5274-XHAKY;No
No;No phone service;5275-PMFUT;No
Yes;No;5275-SQEIZ;Yes
Yes;No;5276-KQWHG;Yes
Yes;Yes;5277-ZLOOR;Yes
Yes;No;5278-PNYOX;No
Yes;Yes;5281-BUZGT;Yes
Yes;No;5285-MVEHD;No
Yes;Yes;5286-YHCVC;No
Yes;Yes;5287-QWLKY;Yes
Yes;No;5288-AHOUP;No
Yes;Yes;5293-WXJAK;Yes
No;No phone service;5294-CDGWY;Yes
Yes;No;5294-DMSFH;No
Yes;Yes;5294-IMHHT;No
Yes;No;5295-PCJOO;Yes
Yes;No;5296-BFCYD;No
Yes;Yes;5296-PSYVW;No
Yes;No;5297-MDOIR;No
Yes;Yes;5298-GSTLM;No
Yes;Yes;5299-RULOA;Yes
Yes;Yes;5299-SJCZT;Yes
Yes;Yes;5301-GAUUY;Yes
Yes;Yes;5302-BDJNT;No
Yes;Yes;5304-EFJLP;No
Yes;No;5306-BVTKJ;No
Yes;Yes;5307-DZCVC;Yes
No;No phone service;5307-UVGNB;No
Yes;No;5309-TAIKL;No
Yes;No;5310-NOOVA;No
No;No phone service;5311-IHLEI;No
Yes;Yes;5312-IRCFR;No
Yes;No;5312-TSZVC;No
Yes;Yes;5312-UXESG;No
Yes;Yes;5313-FPXWG;No
Yes;Yes;5315-CKEQK;No
No;No phone service;5317-FLPJF;No
Yes;No;5318-IXUZF;Yes
